,TP_ESCOLA,TP_PRESENCA_CH,TP_PRESENCA_CN,TP_PRESENCA_LC,NU_IDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_STATUS_REDACAO,NU_NOTA_REDACAO
344,1,1,1,1,21,1,4,,0,592.4,640.2,559.2,454.0,1.0,540.0
345,2,1,1,1,16,2,0,1.0,0,460.3,561.9,563.7,471.4,1.0,440.0
346,1,1,1,0,19,1,2,,0,398.2,435.6,,,,
347,2,0,0,0,20,2,0,1.0,0,,,,,,
348,2,0,0,0,17,2,0,1.0,0,,,,,,
349,2,0,0,0,34,2,0,1.0,0,,,,,,
350,1,0,0,0,22,1,1,,0,,,,,,
351,2,1,1,1,17,2,0,1.0,0,573.5,591.4,489.1,502.5,1.0,700.0
352,1,0,0,0,23,1,3,,0,,,,,,
353,1,1,1,1,28,1,10,,0,453.1,495.5,525.0,337.8,1.0,600.0
354,1,1,1,1,23,4,0,,0,449.4,585.5,567.5,466.9,4.0,0.0
355,1,0,0,0,32,1,2,,0,,,,,,
356,2,1,1,1,16,2,0,1.0,0,366.9,517.3,456.0,421.4,1.0,660.0
357,2,1,1,0,18,2,0,3.0,0,404.2,504.1,,,,
358,1,1,1,1,18,1,1,,0,626.2,622.5,546.7,468.8,1.0,940.0
359,1,1,1,1,27,1,9,,0,547.7,618.7,589.1,618.3,1.0,620.0
360,1,1,1,1,16,3,0,,1,537.6,572.3,566.8,625.6,1.0,400.0
361,2,1,1,1,17,2,0,1.0,0,484.8,545.6,615.0,538.5,1.0,600.0
362,1,0,0,0,25,1,3,,0,,,,,,
363,1,1,1,1,37,1,5,,0,376.3,504.0,519.8,374.3,1.0,440.0
364,2,1,1,1,17,2,0,1.0,0,483.7,537.8,545.5,651.0,1.0,520.0
365,1,0,0,0,19,1,2,,0,,,,,,
366,1,1,1,1,20,4,0,,0,397.8,585.2,600.0,428.9,1.0,660.0
367,1,1,1,1,18,1,1,,0,445.4,539.7,496.5,632.8,1.0,360.0
368,1,0,0,0,19,1,1,,0,,,,,,
369,1,1,1,1,16,3,0,,1,470.6,433.2,591.7,580.0,1.0,700.0
370,1,0,0,0,31,1,10,,0,,,,,,
371,2,1,1,1,18,2,0,1.0,0,506.8,442.3,477.5,441.2,1.0,620.0
372,1,1,1,1,36,3,0,,0,393.8,410.2,501.8,446.3,6.0,0.0
373,1,1,1,1,28,1,8,,0,482.1,536.6,543.0,466.5,1.0,500.0
374,1,1,1,1,22,1,5,,0,415.9,465.6,391.6,478.6,1.0,420.0
375,1,0,0,0,18,3,0,,0,,,,,,
376,2,1,1,1,17,2,0,1.0,0,363.7,438.0,372.7,385.8,1.0,440.0
377,2,0,0,0,23,2,0,1.0,0,,,,,,
378,1,0,0,0,23,4,0,,0,,,,,,
379,1,1,1,1,24,1,7,,0,555.2,535.2,524.0,585.2,1.0,660.0
380,1,1,1,1,20,1,3,,0,391.7,525.3,558.2,526.1,1.0,400.0
381,2,1,1,1,16,2,0,1.0,0,466.1,563.9,553.4,575.5,1.0,580.0
382,1,1,1,1,16,3,0,,1,589.6,661.6,634.6,563.8,1.0,600.0
383,2,1,1,1,17,2,0,1.0,0,394.1,589.9,572.9,483.7,1.0,800.0
384,1,1,1,1,19,1,1,,0,533.0,647.6,565.8,549.2,1.0,680.0
385,2,1,1,1,17,2,0,1.0,0,619.8,375.4,462.6,669.2,1.0,480.0
386,1,1,1,1,19,1,2,,0,535.5,607.5,553.9,471.5,1.0,700.0
387,2,1,1,1,18,2,0,1.0,0,452.6,490.6,585.0,371.4,1.0,540.0
388,2,0,0,0,20,2,0,1.0,0,,,,,,
389,2,1,1,1,18,2,0,1.0,0,485.5,476.7,466.8,382.3,1.0,460.0
390,1,1,1,1,18,4,0,,0,536.8,561.3,563.0,552.3,1.0,660.0
391,2,1,1,1,17,2,0,1.0,0,574.2,506.3,520.0,534.5,1.0,500.0
392,2,1,1,1,17,2,0,1.0,0,434.8,422.4,531.2,559.2,1.0,500.0
393,2,1,1,1,20,2,0,3.0,0,464.2,518.3,510.4,380.8,1.0,520.0
394,1,1,1,1,20,1,3,,0,456.8,533.2,519.3,473.9,1.0,680.0
395,1,1,1,1,21,1,2,,0,470.2,528.8,481.4,394.5,1.0,700.0
396,1,1,1,1,51,1,10,,0,466.5,455.2,541.5,446.9,1.0,320.0
397,1,1,1,1,25,1,7,,0,598.5,649.1,628.4,376.8,1.0,760.0
398,1,1,1,1,19,3,0,,0,495.9,461.8,489.9,534.2,1.0,220.0
399,1,1,1,1,28,1,7,,0,471.9,534.7,522.6,502.0,1.0,500.0
400,2,1,1,1,20,2,0,1.0,0,454.0,518.9,454.2,407.2,1.0,520.0
401,1,1,1,1,20,1,2,,0,671.1,687.5,650.0,671.7,1.0,720.0
402,1,0,0,0,42,4,0,,0,,,,,,
403,1,1,1,1,40,1,4,,0,474.7,551.3,458.6,409.3,1.0,480.0
404,1,1,1,1,16,3,0,,1,403.5,405.8,438.9,417.1,1.0,460.0
405,1,0,0,0,19,1,1,,0,,,,,,
406,1,1,1,1,34,1,10,,0,535.0,592.1,543.5,717.6,1.0,440.0
407,1,0,0,0,25,1,4,,0,,,,,,
408,1,1,1,1,15,3,0,,1,430.8,528.3,505.7,547.5,1.0,580.0
409,2,1,1,1,17,2,0,1.0,0,409.0,593.2,508.9,490.9,1.0,640.0
410,2,0,0,0,18,2,0,1.0,0,,,,,,
411,1,1,1,1,21,1,3,,0,541.5,612.8,568.8,452.1,1.0,540.0
412,2,1,1,1,17,2,0,1.0,0,465.0,540.0,552.7,438.8,1.0,580.0
413,1,0,0,0,23,1,2,,0,,,,,,
414,1,1,1,1,19,1,2,,0,486.2,566.8,560.4,467.2,1.0,440.0
415,1,0,0,0,19,4,0,,0,,,,,,
416,1,1,1,1,19,1,1,,0,386.4,489.9,483.2,521.8,1.0,440.0
417,1,1,1,1,23,1,7,,0,566.7,609.2,618.0,677.0,1.0,540.0
418,1,1,1,1,17,3,0,,1,573.9,483.4,513.7,643.5,1.0,720.0
419,1,1,1,1,14,3,0,,1,565.8,597.8,609.3,502.1,1.0,700.0
420,2,1,1,1,17,2,0,1.0,0,432.7,587.0,537.9,467.4,1.0,560.0
421,2,1,1,1,18,2,0,1.0,0,488.8,591.6,615.3,485.1,1.0,560.0
422,1,0,0,0,23,1,6,,0,,,,,,
423,1,1,1,1,23,1,3,,0,455.9,516.1,540.8,619.7,1.0,500.0
424,1,1,1,1,27,4,0,,0,425.6,510.4,517.1,382.3,1.0,520.0
425,1,1,1,1,18,1,1,,0,490.5,579.5,555.3,446.6,1.0,600.0
426,1,1,1,1,18,3,0,,1,456.2,588.1,556.7,442.5,1.0,540.0
427,2,1,1,1,17,2,0,1.0,0,428.6,552.1,513.5,415.8,1.0,560.0
428,1,1,1,1,16,3,0,,1,474.9,479.6,485.5,438.9,1.0,400.0
429,3,2,2,1,17,2,0,1.0,0,,,0.0,0.0,1.0,680.0
430,1,0,0,0,45,1,10,,0,,,,,,
431,2,1,1,1,19,2,0,1.0,0,447.5,371.6,413.2,346.4,1.0,540.0
432,2,1,1,1,18,2,0,1.0,0,420.3,593.0,545.0,492.9,1.0,460.0
433,1,1,1,1,17,1,1,,0,441.4,549.9,535.2,543.3,1.0,680.0
434,1,1,1,1,19,1,2,,0,410.7,493.4,526.6,404.2,1.0,500.0
435,1,1,1,1,21,1,1,,0,509.8,539.7,542.2,471.3,1.0,560.0
436,2,1,1,1,17,2,0,1.0,0,394.2,534.0,469.3,382.2,1.0,480.0
437,2,1,1,1,18,2,0,1.0,0,385.9,459.1,442.2,442.5,1.0,600.0
438,2,1,1,1,17,2,0,1.0,0,415.7,513.8,477.4,399.2,1.0,460.0
439,1,0,0,0,25,4,0,,0,,,,,,
440,1,0,0,0,20,1,3,,0,,,,,,
441,3,1,1,1,16,2,0,1.0,0,504.2,634.2,573.6,377.1,1.0,600.0
442,3,1,1,1,17,2,0,1.0,0,614.5,620.1,635.0,612.5,1.0,680.0
443,2,1,1,1,18,2,0,1.0,0,491.4,557.4,521.3,408.1,1.0,320.0
444,2,1,1,1,18,2,0,1.0,0,422.3,437.9,420.7,503.7,1.0,320.0
445,1,1,1,1,15,3,0,,1,468.4,630.2,552.1,579.7,1.0,640.0
446,1,1,1,1,16,3,0,,1,379.3,362.8,438.8,386.1,4.0,0.0
447,2,1,1,1,17,2,0,1.0,0,441.7,551.6,535.0,370.3,1.0,580.0
448,1,1,1,1,24,1,3,,0,427.2,556.7,482.6,460.4,1.0,400.0
449,1,1,1,1,19,1,1,,0,405.7,423.6,434.4,445.8,1.0,520.0
450,1,1,1,1,22,1,1,,0,417.6,559.7,513.3,608.2,1.0,540.0
451,1,1,1,1,17,1,1,,0,619.5,635.0,584.2,502.0,1.0,860.0
452,1,0,0,0,43,1,10,,0,,,,,,
453,1,0,0,0,23,1,6,,0,,,,,,
454,1,0,0,0,20,1,2,,0,,,,,,
455,1,1,1,1,19,1,1,,0,384.8,551.6,509.9,459.4,1.0,520.0
456,1,1,1,1,19,1,2,,0,461.9,605.3,518.0,401.3,1.0,660.0
457,1,0,0,0,35,1,2,,0,,,,,,
458,1,1,1,1,16,3,0,,1,430.5,529.2,414.4,354.4,1.0,340.0
459,1,1,1,1,17,3,0,,1,464.0,516.2,445.6,547.1,1.0,700.0
460,1,1,1,1,17,3,0,,1,477.6,489.8,553.4,380.2,1.0,600.0
461,2,1,1,1,17,2,0,1.0,0,490.0,611.0,615.7,531.6,1.0,720.0
462,1,1,1,1,25,1,8,,0,448.4,558.6,480.5,470.6,1.0,400.0
463,1,1,1,1,16,3,0,,1,397.4,352.7,498.3,466.6,1.0,380.0
464,1,1,1,1,18,1,1,,0,391.1,579.1,554.1,552.5,1.0,760.0
465,1,0,0,0,24,1,7,,0,,,,,,
466,1,0,0,0,17,3,0,,1,,,,,,
467,1,0,0,0,21,1,3,,0,,,,,,
468,2,1,1,1,18,2,0,1.0,0,465.5,577.2,571.0,449.8,1.0,340.0
469,1,1,1,1,19,3,0,,0,492.6,448.8,455.0,418.7,1.0,360.0
470,1,1,1,1,18,1,1,,0,584.0,574.1,575.7,462.3,1.0,700.0
471,1,1,1,1,16,3,0,,1,530.6,578.1,633.1,554.5,1.0,620.0
472,1,1,1,1,18,1,1,,0,450.4,500.0,504.5,358.1,1.0,420.0
473,1,1,1,1,16,3,0,,1,415.3,483.5,491.8,456.0,1.0,380.0
474,2,1,1,1,17,2,0,1.0,0,462.8,381.7,494.2,464.3,1.0,440.0
475,1,1,1,1,23,1,2,,0,526.8,569.0,549.6,526.5,1.0,560.0
476,1,1,1,1,20,3,0,,0,377.8,465.1,506.6,426.8,1.0,320.0
477,1,1,1,1,17,3,0,,1,466.3,532.9,553.3,442.1,1.0,540.0
478,1,0,0,0,59,1,10,,0,,,,,,
479,1,1,1,1,23,1,6,,0,426.7,433.2,532.6,438.6,1.0,520.0
480,1,1,1,1,20,1,3,,0,456.4,589.0,551.5,551.8,1.0,580.0
481,1,1,1,1,18,1,1,,0,473.9,548.5,533.9,387.6,1.0,620.0
482,1,1,1,1,38,1,10,,0,443.7,486.2,439.5,350.1,1.0,280.0
483,1,1,1,1,19,1,1,,0,458.7,525.8,510.1,427.9,1.0,560.0
484,1,1,1,1,18,1,1,,0,513.6,594.5,316.1,560.7,1.0,640.0
485,1,1,1,1,17,3,0,,1,394.7,446.1,460.2,480.6,1.0,340.0
486,2,1,1,1,17,2,0,1.0,0,396.0,523.9,450.6,376.0,1.0,420.0
487,1,0,0,0,24,4,0,,0,,,,,,
488,1,1,1,1,22,1,4,,0,478.5,495.1,386.4,520.8,1.0,360.0
489,1,1,1,1,37,1,2,,0,395.3,466.4,393.0,378.0,4.0,0.0
490,2,1,1,1,17,2,0,1.0,0,442.4,477.0,497.1,417.0,1.0,560.0
491,1,1,1,1,31,1,2,,0,443.0,512.9,386.6,441.5,1.0,480.0
492,2,1,1,1,18,2,0,1.0,0,385.0,426.8,402.7,378.1,6.0,0.0
493,1,1,1,1,16,3,0,,1,405.5,547.1,381.3,426.9,1.0,540.0
494,1,1,1,1,17,3,0,,1,520.3,545.1,483.9,376.1,1.0,580.0
495,1,1,1,1,21,1,5,,0,365.8,596.3,519.4,414.8,1.0,580.0
496,1,1,1,1,18,3,0,,0,494.0,565.3,570.0,482.7,1.0,660.0
497,1,0,0,0,25,1,5,,0,,,,,,
498,2,1,1,1,18,2,0,1.0,0,467.7,585.9,542.1,632.6,1.0,680.0
499,1,1,1,1,19,1,2,,0,682.5,696.2,634.9,791.1,1.0,960.0
500,1,1,1,1,22,1,5,,0,425.5,506.7,537.1,416.2,1.0,520.0
501,1,0,0,0,23,1,3,,0,,,,,,
502,2,0,0,0,18,2,0,1.0,0,,,,,,
503,1,1,1,1,17,3,0,,1,392.7,461.5,416.6,501.6,1.0,580.0
504,1,0,0,0,17,3,0,,1,,,,,,
505,1,1,1,1,18,1,1,,0,594.9,626.8,601.2,651.1,1.0,680.0
506,2,1,1,1,20,2,0,3.0,0,432.1,506.4,478.1,380.6,1.0,500.0
507,1,1,1,1,32,1,7,,0,447.2,518.9,430.0,548.3,1.0,500.0
508,1,0,0,0,19,1,2,,0,,,,,,
509,1,1,1,1,21,1,2,,0,438.7,493.3,422.8,427.0,1.0,460.0
510,1,0,0,0,30,1,10,,0,,,,,,
511,1,0,0,0,27,1,2,,0,,,,,,
512,2,1,1,1,18,2,0,1.0,0,439.9,505.6,407.8,466.1,1.0,380.0
513,2,1,1,1,17,2,0,1.0,0,478.2,455.0,424.1,380.7,1.0,500.0
514,1,1,1,1,16,3,0,,1,594.2,627.9,637.2,527.2,1.0,540.0
515,1,1,1,1,28,1,10,,0,492.9,489.2,462.4,398.5,1.0,520.0
516,1,1,1,1,19,1,2,,0,463.0,399.1,447.4,381.9,1.0,460.0
517,1,1,1,0,22,1,5,,0,506.7,534.7,,,,
518,2,1,1,1,18,2,0,1.0,0,426.0,525.0,479.3,405.0,1.0,520.0
519,1,1,1,1,18,1,1,,0,404.8,516.2,497.7,403.8,1.0,440.0
520,1,1,1,1,19,1,2,,0,524.8,576.5,569.6,450.9,1.0,720.0
521,1,1,1,0,23,1,4,,0,386.7,528.6,,,,
522,1,0,0,0,56,1,5,,0,,,,,,
523,1,1,1,1,35,1,10,,0,560.8,526.4,517.0,582.5,1.0,540.0
524,1,1,1,0,21,1,4,,0,449.7,507.8,,,,
525,3,1,1,1,17,2,0,1.0,0,641.1,647.8,634.5,744.7,1.0,680.0
526,1,0,0,0,19,1,2,,0,,,,,,
527,2,1,1,1,17,2,0,1.0,0,484.8,559.6,512.0,492.1,1.0,560.0
528,1,1,1,1,17,3,0,,1,370.8,419.3,432.4,460.5,1.0,300.0
529,1,0,0,0,29,1,10,,0,,,,,,
530,2,1,1,1,17,2,0,1.0,0,444.0,519.0,560.1,554.2,1.0,660.0
531,1,1,1,1,17,1,1,,0,557.7,571.7,615.6,601.4,1.0,900.0
532,1,1,1,1,17,3,0,,1,601.4,602.8,639.5,697.3,1.0,660.0
533,2,1,1,1,17,2,0,1.0,0,472.8,567.8,585.8,394.8,1.0,700.0
534,2,0,0,0,17,2,0,1.0,0,,,,,,
535,1,1,1,1,35,1,7,,0,403.0,419.5,537.1,474.2,1.0,480.0
536,1,1,1,1,19,1,1,,0,492.5,524.5,458.8,578.4,1.0,560.0
537,1,1,1,1,17,4,0,,0,394.1,501.2,504.0,568.8,1.0,340.0
538,2,1,1,1,19,2,0,1.0,0,503.3,515.1,550.1,385.0,1.0,600.0
539,1,1,1,1,19,1,2,,0,533.8,527.5,547.8,496.5,1.0,560.0
540,1,1,1,1,20,1,2,,0,664.3,665.7,592.8,693.1,1.0,720.0
541,1,1,1,1,22,1,3,,0,443.5,524.6,494.3,412.2,1.0,420.0
542,2,1,1,1,18,2,0,1.0,0,394.0,514.4,518.9,471.3,1.0,460.0
543,1,0,0,0,17,3,0,,1,,,,,,
544,2,1,1,1,16,2,0,1.0,0,553.2,503.5,513.4,547.0,1.0,700.0
545,2,1,1,2,17,2,0,1.0,0,565.5,533.4,,,,
546,3,1,1,1,17,2,0,1.0,0,577.0,625.5,576.7,589.8,1.0,660.0
547,1,0,0,0,20,1,3,,0,,,,,,
548,1,1,1,1,40,1,10,,0,505.8,560.7,567.0,494.2,1.0,400.0
549,1,1,1,1,16,3,0,,1,562.1,576.5,582.4,643.8,1.0,520.0
550,2,0,0,0,17,2,0,1.0,0,,,,,,
551,2,1,1,1,17,2,0,1.0,0,525.0,345.0,529.9,540.5,1.0,460.0
552,1,1,1,1,16,3,0,,1,624.2,618.7,716.9,605.2,1.0,720.0
553,3,1,1,1,17,2,0,1.0,0,489.4,447.7,487.5,342.2,1.0,500.0
554,2,0,0,0,21,2,0,3.0,0,,,,,,
555,1,1,1,1,19,1,1,,0,472.5,482.0,560.4,397.9,1.0,440.0
556,2,1,1,1,20,2,0,1.0,0,465.2,436.1,516.1,427.7,1.0,440.0
557,1,1,1,1,18,1,1,,0,593.8,575.2,565.7,541.9,1.0,560.0
558,1,1,1,1,24,1,6,,0,526.0,552.0,533.1,396.6,1.0,720.0
559,1,1,1,1,16,3,0,,1,446.0,471.5,454.2,381.1,1.0,360.0
560,2,1,1,1,17,2,0,1.0,0,398.8,465.1,352.9,471.4,1.0,440.0
561,1,1,1,1,21,1,3,,0,443.8,493.9,416.3,466.1,1.0,360.0
562,1,1,1,1,21,1,4,,0,570.4,638.0,593.7,554.8,1.0,900.0
563,1,1,1,1,31,1,10,,0,377.7,612.2,599.4,566.8,1.0,600.0
564,1,0,0,0,20,1,2,,0,,,,,,
565,1,1,1,1,36,1,10,,0,585.1,557.7,579.7,739.0,1.0,520.0
566,1,0,0,0,22,1,3,,0,,,,,,
567,1,0,0,0,42,4,0,,0,,,,,,
568,1,0,0,0,19,3,0,,0,,,,,,
569,1,1,1,1,23,4,0,,0,463.8,545.2,542.7,421.6,1.0,320.0
570,2,1,1,1,24,2,0,3.0,0,393.6,416.8,306.0,381.6,1.0,580.0
571,2,0,0,0,19,2,0,1.0,0,,,,,,
572,1,1,1,1,43,4,0,,0,423.2,534.7,483.0,472.7,1.0,500.0
573,1,0,0,0,34,1,10,,0,,,,,,
574,1,0,0,0,21,1,4,,0,,,,,,
575,2,1,1,1,17,2,0,1.0,0,511.2,531.1,509.1,372.5,1.0,480.0
576,1,1,1,1,21,1,4,,0,585.4,526.2,473.7,571.4,1.0,440.0
577,1,1,1,1,18,1,1,,0,466.4,581.0,526.8,337.8,1.0,520.0
578,1,1,1,0,30,1,6,,0,483.6,491.0,,,,
579,1,0,0,0,24,1,6,,0,,,,,,
580,3,1,1,1,18,2,0,1.0,0,454.2,542.3,505.6,393.7,1.0,480.0
581,2,1,1,1,17,2,0,1.0,0,573.4,580.7,500.9,555.4,1.0,800.0
582,1,0,0,0,35,1,10,,0,,,,,,
583,1,1,1,1,17,3,0,,1,526.8,573.4,564.8,396.1,1.0,460.0
584,1,1,1,1,34,1,10,,0,472.6,552.3,543.5,476.9,1.0,580.0
585,1,0,0,0,50,1,10,,0,,,,,,
586,2,0,0,0,17,2,0,1.0,0,,,,,,
587,1,1,1,1,19,1,1,,0,631.8,657.2,555.5,695.7,1.0,620.0
588,1,1,1,1,20,1,3,,0,453.4,411.4,371.6,411.9,1.0,280.0
589,2,1,1,1,17,2,0,1.0,0,471.9,439.7,362.3,380.6,1.0,440.0
590,2,1,1,1,18,2,0,1.0,0,433.6,474.7,535.3,363.4,1.0,420.0
591,2,1,1,1,17,2,0,1.0,0,518.2,599.9,574.5,528.3,1.0,640.0
592,1,0,0,0,29,4,0,,0,,,,,,
593,1,1,1,1,18,1,1,,0,546.7,525.5,468.5,456.2,1.0,760.0
594,1,0,0,0,24,1,6,,0,,,,,,
595,1,1,1,1,18,1,1,,0,385.8,509.0,562.9,420.8,1.0,720.0
596,2,1,1,1,19,2,0,3.0,0,399.9,497.1,470.7,354.1,1.0,580.0
597,1,1,1,1,16,3,0,,1,481.4,539.2,560.5,429.9,1.0,540.0
598,2,1,1,1,16,2,0,1.0,0,425.3,567.5,519.4,451.5,1.0,700.0
599,1,1,1,1,20,1,3,,0,429.1,514.4,476.1,465.4,1.0,580.0
600,2,1,1,1,18,2,0,1.0,0,503.6,578.9,491.6,490.1,1.0,440.0
601,3,1,1,1,18,2,0,1.0,0,494.7,580.7,534.9,447.4,1.0,580.0
602,1,1,1,1,15,3,0,,1,366.8,527.8,536.4,463.8,1.0,520.0
603,1,1,1,1,26,1,3,,0,572.1,621.8,667.6,420.9,1.0,600.0
604,1,0,0,0,18,1,2,,0,,,,,,
605,2,1,1,1,17,2,0,1.0,0,406.4,454.3,456.1,398.1,1.0,600.0
606,2,1,1,1,17,2,0,1.0,0,395.8,399.8,448.3,385.2,1.0,420.0
607,1,1,1,1,18,3,0,,0,430.2,461.7,417.5,388.8,1.0,480.0
608,2,1,1,1,21,2,0,1.0,0,506.2,443.5,442.9,410.8,1.0,240.0
609,1,1,1,1,20,1,3,,0,509.8,427.7,450.9,440.4,1.0,600.0
610,1,0,0,0,20,1,2,,0,,,,,,
611,1,1,1,1,19,1,1,,0,577.2,623.9,640.0,651.0,1.0,560.0
612,1,1,1,1,25,1,3,,0,517.4,594.1,564.9,590.1,1.0,360.0
613,2,1,1,1,18,2,0,1.0,0,387.0,473.6,402.5,392.0,1.0,500.0
614,1,0,0,0,18,3,0,,0,,,,,,
615,2,1,1,1,17,2,0,1.0,0,446.4,513.5,496.6,555.7,1.0,600.0
616,2,1,1,1,20,2,0,1.0,0,380.7,378.5,450.2,654.7,4.0,0.0
617,1,1,1,1,23,1,2,,0,505.4,479.9,456.9,434.0,1.0,600.0
618,1,0,0,0,19,1,1,,0,,,,,,
619,1,1,1,1,22,1,3,,0,540.3,439.0,584.9,437.0,1.0,660.0
620,1,1,1,1,16,3,0,,1,581.7,599.5,454.9,469.7,1.0,600.0
621,2,1,1,1,17,2,0,1.0,0,658.3,631.9,628.9,757.2,1.0,560.0
622,1,1,1,1,16,3,0,,1,464.4,472.2,417.6,417.1,1.0,440.0
623,1,0,0,0,34,1,10,,0,,,,,,
624,2,1,1,1,25,2,0,1.0,0,400.2,374.7,383.8,446.3,1.0,460.0
625,1,0,0,0,27,1,8,,0,,,,,,
626,1,0,0,0,32,1,10,,0,,,,,,
627,1,1,1,1,18,3,0,,0,436.4,485.0,491.5,397.9,1.0,400.0
628,1,0,0,0,36,1,10,,0,,,,,,
629,1,1,1,1,20,4,0,,0,493.9,629.4,562.8,397.5,1.0,560.0
630,1,0,0,0,32,1,10,,0,,,,,,
631,1,1,1,1,23,1,6,,0,423.0,561.0,607.3,630.4,1.0,720.0
632,1,1,1,1,16,3,0,,1,398.2,551.9,568.6,512.7,1.0,640.0
633,1,1,1,1,36,1,4,,0,499.2,483.5,433.0,403.2,1.0,480.0
634,1,0,0,0,20,4,0,,0,,,,,,
635,1,1,1,1,31,1,10,,0,410.4,477.3,434.7,488.9,1.0,600.0
636,1,1,1,1,19,1,2,,0,456.1,566.8,532.4,477.7,1.0,640.0
637,1,0,0,0,32,1,10,,0,,,,,,
638,1,0,0,0,19,3,0,,0,,,,,,
639,3,1,1,1,18,2,0,1.0,0,453.2,550.0,461.6,549.9,1.0,560.0
640,1,1,1,1,23,1,6,,0,423.1,466.9,442.2,453.8,1.0,500.0
641,2,1,1,1,18,2,0,3.0,0,474.7,454.8,504.4,347.2,1.0,480.0
642,2,1,1,1,18,2,0,1.0,0,448.5,479.2,462.0,474.5,1.0,720.0
643,2,1,1,1,17,2,0,1.0,0,565.7,633.5,603.6,574.0,1.0,840.0
644,1,1,1,1,18,1,1,,0,486.8,585.9,561.5,399.0,1.0,520.0
645,1,0,0,0,26,1,6,,0,,,,,,
646,1,1,1,1,16,3,0,,1,380.6,497.6,506.8,436.0,1.0,540.0
647,1,1,1,1,15,3,0,,1,542.8,462.0,506.5,411.4,1.0,400.0
648,1,1,1,1,25,1,7,,0,504.2,429.9,441.1,374.7,1.0,380.0
649,1,1,1,1,22,1,5,,0,429.4,576.4,536.3,565.9,1.0,680.0
650,2,0,0,0,20,2,0,1.0,0,,,,,,
651,1,1,1,1,18,1,1,,0,390.7,451.5,427.9,382.0,1.0,440.0
652,2,1,1,1,17,2,0,1.0,0,539.9,566.2,561.2,487.3,1.0,520.0
653,3,1,1,1,17,2,0,1.0,0,573.3,588.3,597.0,445.8,1.0,520.0
654,2,1,1,1,18,2,0,1.0,0,454.5,502.3,442.2,417.8,1.0,200.0
655,1,1,1,1,19,1,1,,0,454.5,439.7,381.5,357.7,1.0,500.0
656,1,1,1,1,25,1,8,,0,559.7,672.6,617.9,615.6,1.0,760.0
657,1,0,0,0,35,1,10,,0,,,,,,
658,1,1,1,1,21,1,3,,0,454.0,460.3,530.7,461.0,1.0,440.0
659,2,0,0,0,18,2,0,1.0,0,,,,,,
660,1,1,1,1,38,1,10,,0,583.1,624.8,530.0,413.6,1.0,800.0
661,1,1,1,1,22,1,3,,0,408.8,552.2,556.8,459.8,1.0,520.0
662,1,1,1,1,27,1,10,,0,532.3,650.7,610.8,449.0,1.0,720.0
663,2,1,1,1,17,2,0,1.0,0,506.7,530.1,491.8,510.7,1.0,460.0
664,2,1,1,1,22,2,0,1.0,0,448.7,555.1,364.6,492.8,1.0,440.0
665,2,1,1,1,18,2,0,1.0,0,474.5,448.4,551.3,524.6,1.0,520.0
666,1,1,1,1,22,1,5,,0,462.9,562.5,574.2,382.8,1.0,880.0
667,1,0,0,0,21,1,2,,0,,,,,,
668,1,0,0,0,23,1,5,,0,,,,,,
669,1,1,1,1,33,1,8,,0,586.3,623.6,496.6,600.0,1.0,740.0
670,1,1,1,1,20,1,3,,0,426.5,407.6,518.6,543.7,1.0,520.0
671,1,1,1,1,35,1,7,,0,430.1,417.5,463.2,422.1,3.0,0.0
672,1,1,1,1,17,1,1,,0,476.0,580.1,588.8,566.1,1.0,560.0
673,1,1,1,1,17,3,0,,1,389.5,508.2,410.6,380.8,1.0,500.0
674,1,1,1,1,19,1,2,,0,408.2,576.1,509.6,371.0,1.0,500.0
675,1,1,1,1,41,3,0,,0,496.6,430.5,469.0,419.0,1.0,440.0
676,2,1,1,1,18,2,0,1.0,0,484.3,637.8,592.6,538.3,1.0,520.0
677,1,1,1,1,17,1,1,,0,712.3,708.6,658.7,795.4,1.0,720.0
678,1,1,1,1,18,1,1,,0,731.2,730.9,589.8,762.3,1.0,800.0
679,1,1,1,1,18,3,0,,0,469.2,459.2,400.1,368.9,1.0,140.0
680,2,0,0,0,18,2,0,1.0,0,,,,,,
681,1,1,1,1,34,1,9,,0,425.9,527.6,506.1,403.5,1.0,620.0
682,2,0,0,0,18,2,0,1.0,0,,,,,,
683,2,1,1,1,16,2,0,1.0,0,469.3,512.1,517.2,555.0,1.0,440.0
684,1,1,1,1,39,1,8,,0,376.0,515.4,512.1,441.6,1.0,460.0
685,3,1,1,1,17,2,0,1.0,0,643.6,712.9,658.5,738.0,1.0,840.0
686,2,1,1,1,18,2,0,1.0,0,501.6,467.3,469.3,412.4,1.0,600.0
687,1,0,0,0,48,1,10,,0,,,,,,
688,1,1,1,1,20,4,0,,0,409.4,548.5,447.9,410.6,1.0,420.0
689,1,0,0,0,18,1,1,,0,,,,,,
690,1,0,0,0,23,1,3,,0,,,,,,
691,1,0,0,0,27,1,8,,0,,,,,,
692,1,1,1,1,20,1,1,,0,604.9,604.1,596.9,746.8,1.0,520.0
693,1,1,1,1,16,3,0,,1,443.9,393.7,555.3,427.3,1.0,520.0
694,1,0,0,0,22,1,2,,0,,,,,,
695,1,1,1,1,25,1,2,,0,440.7,533.3,492.8,441.5,1.0,160.0
